account_number,account_type,branch_code,branch_name,case_status,case_summary,closed_date,closing_balance,compensation_paid,complaint_type,customer_address,customer_email,customer_id,customer_name,customer_phone,dispute_amount,dispute_type,doc_id,doc_type,filed_date,priority,processed_date,request_date,request_status,request_type,resolution,rm_email,rm_id,rm_name,s3_path,sort_code,statement_date
54549480,ISA,BR008,Glasgow,,"Monthly ISA account statement. Closing balance £40,634.09.",,40634.09,,,"Flat 88, Adam mountains, Lake Clifford, E2E 5YP",littlewilliam@example.org,CUST00054,Jill Norton,01134960860,,,STMT00066,eStatement,,,,,,,,thomas.müller@securebankplc.com,RM007,Thomas Müller,s3://banking-docs-poc-qahftr/estatements/2025/12/STMT00066.pdf,34-20-40,2025-12-02
22602563,Business Current,BR003,Birmingham,,"Monthly Business Current account statement. Closing balance £40,707.39.",,40707.39,,,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,STMT00067,eStatement,,,,,,,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/estatements/2024/05/STMT00067.pdf,30-99-23,2024-05-11
99118384,Savings,BR001,London City,,"Monthly Savings account statement. Closing balance £35,578.37.",,35578.37,,,"73 Samantha forges, Millerton, LS9 6LT",martyn46@example.org,CUST00024,Mr Ronald Singh,+44(0)115 4960476,,,STMT00068,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00068.pdf,54-18-41,2025-11-30
47379965,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £31,022.71.",,31022.71,,,"Studio 89, Harvey brook, Stevenshire, N8 9TX",judithnash@example.org,CUST00053,Scott Hussain,+441314960267,,,STMT00069,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00069.pdf,73-51-33,2025-01-17
96705466,ISA,BR010,Sheffield,,"Monthly ISA account statement. Closing balance £43,817.77.",,43817.77,,,"40 Lucy bridge, Lindseymouth, G84 0TL",tread@example.com,CUST00044,Gemma Wheeler,+44(0)2074960205,,,STMT00070,eStatement,,,,,,,,james.hargreaves@securebankplc.com,RM001,James Hargreaves,s3://banking-docs-poc-qahftr/estatements/2025/02/STMT00070.pdf,79-87-38,2025-02-14
10310518,Savings,BR004,Edinburgh,,"Monthly Savings account statement. Closing balance £27,605.32.",,27605.32,,,"18 Kenneth turnpike, New Louise, G47 7JP",xmacdonald@example.net,CUST00015,Wayne Atkinson,+44(0)1632960597,,,STMT00071,eStatement,,,,,,,,james.hargreaves@securebankplc.com,RM001,James Hargreaves,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00071.pdf,45-95-72,2024-06-14
36763201,Premier,BR007,Cardiff,,"Monthly Premier account statement. Closing balance £4,007.98.",,4007.98,,,"7 Wood trail, Guymouth, G4 3UA",barry51@example.com,CUST00039,Terence Smith,+441414960870,,,STMT00072,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2026/02/STMT00072.pdf,38-32-99,2026-02-27
95931034,Current,BR009,Liverpool,,"Monthly Current account statement. Closing balance £52,605.83.",,52605.83,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,STMT00073,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2026/01/STMT00073.pdf,39-22-58,2026-01-19
34332003,Premier,BR006,Bristol,,"Monthly Premier account statement. Closing balance £26,951.26.",,26951.26,,,"0 Kate locks, Juneside, S2A 7TS",lawrencemiles@example.net,CUST00038,Frederick Pearson-Webster,(0116)4960522,,,STMT00074,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00074.pdf,88-19-68,2025-11-06
48350305,Premier,BR008,Glasgow,,"Monthly Premier account statement. Closing balance £49,573.67.",,49573.67,,,"172 Cameron meadow, Wayneview, S56 4EY",littlefrances@example.com,CUST00006,Simon Evans,+44(0)1144960022,,,STMT00075,eStatement,,,,,,,,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/estatements/2024/10/STMT00075.pdf,44-18-37,2024-10-27
00330923,Savings,BR004,Edinburgh,,"Monthly Savings account statement. Closing balance £28,477.01.",,28477.01,,,"Flat 69, Khan plaza, West Harriet, L1S 5NB",emily97@example.org,CUST00048,Francesca Lucas,(0141) 4960004,,,STMT00076,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2025/10/STMT00076.pdf,70-95-24,2025-10-11
31351823,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £1,586.57.",,1586.57,,,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,STMT00077,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00077.pdf,71-45-85,2025-07-21
16697848,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £31,025.73.",,31025.73,,,"Studio 67, Lee rue, McDonaldmouth, DT3X 5GB",brenda41@example.com,CUST00009,Dr Sharon Jones,(0909) 8790528,,,STMT00078,eStatement,,,,,,,,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/estatements/2025/02/STMT00078.pdf,97-24-97,2025-02-26
31351823,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £42,437.84.",,42437.84,,,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,STMT00079,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00079.pdf,71-45-85,2025-07-01
18244935,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £36,094.64.",,36094.64,,,"Studio 91, Grace ports, New Brettbury, M3 7WT",nwood@example.org,CUST00026,Linda Mason-Thornton,(0115) 4960463,,,STMT00080,eStatement,,,,,,,,emily.watson@securebankplc.com,RM004,Emily Watson,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00080.pdf,97-91-43,2025-11-27
51462704,ISA,BR009,Liverpool,,"Monthly ISA account statement. Closing balance £4,461.18.",,4461.18,,,"912 Davis landing, Annetown, IM38 7QB",charlene31@example.net,CUST00010,Wayne Wood,(0131) 4960642,,,STMT00081,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00081.pdf,32-74-23,2025-07-13
95931034,Current,BR009,Liverpool,,"Monthly Current account statement. Closing balance £42,973.89.",,42973.89,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,STMT00082,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2025/05/STMT00082.pdf,39-22-58,2025-05-04
84656482,Savings,BR002,Manchester Central,,"Monthly Savings account statement. Closing balance £48,033.33.",,48033.33,,,"9 Barry circles, Hollandland, BN7 6GW",gerald83@example.org,CUST00035,Dr Bruce Metcalfe,+44(0)114 4960337,,,STMT00083,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00083.pdf,63-95-58,2024-06-07
47116719,Current,BR003,Birmingham,,"Monthly Current account statement. Closing balance £36,611.85.",,36611.85,,,"Flat 7, Tina brook, Samberg, W2 8EN",leslie82@example.com,CUST00060,Ricky Duffy,0113 4960453,,,STMT00084,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/06/STMT00084.pdf,29-29-82,2025-06-21
65185067,Current,BR006,Bristol,,"Monthly Current account statement. Closing balance £6,950.01.",,6950.01,,,"Flat 29J, Price ramp, South Sam, W3 9GT",chloe20@example.org,CUST00051,Rachael Farmer,+44909 8790358,,,STMT00085,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2024/05/STMT00085.pdf,65-56-91,2024-05-25
37672423,ISA,BR010,Sheffield,,"Monthly ISA account statement. Closing balance £47,875.94.",,47875.94,,,"5 Chelsea street, Jessicashire, SN4 9XJ",elliott68@example.com,CUST00007,Sylvia Bolton,0131 496 0785,,,STMT00086,eStatement,,,,,,,,william.foster@securebankplc.com,RM011,William Foster,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00086.pdf,78-43-84,2025-07-02
62473178,Current,BR008,Glasgow,,"Monthly Current account statement. Closing balance £27,975.81.",,27975.81,,,"61 Maria ports, Lake Marilynburgh, SP3 4SG",duncanarmstrong@example.com,CUST00018,Lisa Lawrence,+44(0)1632 960 827,,,STMT00087,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00087.pdf,16-93-79,2025-11-21
31665876,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £6,181.47.",,6181.47,,,"03 French walks, East Janice, E05 3RJ",tross@example.net,CUST00043,Miss Kimberley Robinson,(0191) 496 0369,,,STMT00088,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2026/02/STMT00088.pdf,36-63-59,2026-02-16
29973763,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £9,907.61.",,9907.61,,,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,STMT00089,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2024/05/STMT00089.pdf,22-94-65,2024-05-20
83777014,Savings,BR007,Cardiff,,"Monthly Savings account statement. Closing balance £30,453.35.",,30453.35,,,"Flat 40w, Davies tunnel, Lake Edwardshire, SM29 6NX",melissa67@example.net,CUST00055,Trevor Mills,01314960541,,,STMT00090,eStatement,,,,,,,,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00090.pdf,61-98-41,2024-07-14
93252880,ISA,BR005,Leeds,,"Monthly ISA account statement. Closing balance £19,047.74.",,19047.74,,,"5 Gough mountain, South Katherine, B6D 7NW",morgankimberley@example.net,CUST00011,Anthony Potter-Barber,+44(0)118 4960018,,,STMT00091,eStatement,,,,,,,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/estatements/2024/09/STMT00091.pdf,51-72-12,2024-09-03
95931034,Current,BR009,Liverpool,,"Monthly Current account statement. Closing balance £36,849.20.",,36849.2,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,STMT00092,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2026/02/STMT00092.pdf,39-22-58,2026-02-18
22602563,Business Current,BR003,Birmingham,,"Monthly Business Current account statement. Closing balance £37,209.33.",,37209.33,,,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,STMT00093,eStatement,,,,,,,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/estatements/2025/09/STMT00093.pdf,30-99-23,2025-09-10
18244935,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £35,314.23.",,35314.23,,,"Studio 91, Grace ports, New Brettbury, M3 7WT",nwood@example.org,CUST00026,Linda Mason-Thornton,(0115) 4960463,,,STMT00094,eStatement,,,,,,,,emily.watson@securebankplc.com,RM004,Emily Watson,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00094.pdf,97-91-43,2024-07-24
47379965,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £7,093.79.",,7093.79,,,"Studio 89, Harvey brook, Stevenshire, N8 9TX",judithnash@example.org,CUST00053,Scott Hussain,+441314960267,,,STMT00095,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00095.pdf,73-51-33,2024-06-20
60883561,Business Current,BR005,Leeds,,"Monthly Business Current account statement. Closing balance £47,783.28.",,47783.28,,,"03 Faulkner run, Lake Victorstad, HA9 2TL",hicksdawn@example.net,CUST00034,Brandon Middleton,(0131) 496 0052,,,STMT00096,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/05/STMT00096.pdf,89-50-94,2025-05-04
87133150,ISA,BR006,Bristol,,"Monthly ISA account statement. Closing balance £35,246.52.",,35246.52,,,"Flat 9, Linda ridges, North Bryan, M6D 0FR",dominic47@example.com,CUST00014,Jodie Pritchard-Baker,(020)74960896,,,STMT00097,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2025/12/STMT00097.pdf,80-39-85,2025-12-29
57885685,Business Current,BR005,Leeds,,"Monthly Business Current account statement. Closing balance £29,164.02.",,29164.02,,,"Flat 84, Hughes green, Lake Matthew, W7D 3DG",uford@example.com,CUST00056,Marcus Walker,+44(0)29 2018730,,,STMT00098,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2025/06/STMT00098.pdf,99-68-44,2025-06-16
71434558,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £31,883.85.",,31883.85,,,"Studio 39, Justin center, Lynnland, IP6X 6GJ",gbell@example.net,CUST00042,Dylan White,(0116)4960817,,,STMT00099,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2024/04/STMT00099.pdf,27-29-39,2024-04-29
66319314,ISA,BR005,Leeds,,"Monthly ISA account statement. Closing balance £33,058.01.",,33058.01,,,"893 Jones crest, East Diane, E3A 9GY",brownwendy@example.com,CUST00050,Adrian Davey,+44(0)808 1570942,,,STMT00100,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00100.pdf,25-82-15,2025-01-04
34332003,Premier,BR006,Bristol,,"Monthly Premier account statement. Closing balance £18,813.74.",,18813.74,,,"0 Kate locks, Juneside, S2A 7TS",lawrencemiles@example.net,CUST00038,Frederick Pearson-Webster,(0116)4960522,,,STMT00101,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2025/06/STMT00101.pdf,88-19-68,2025-06-06
67010651,Savings,BR006,Bristol,,"Monthly Savings account statement. Closing balance £10,614.79.",,10614.79,,,"Studio 8, O'Neill common, Bradleytown, N89 1ER",kwilkinson@example.com,CUST00017,Callum Pritchard-Fletcher,(0191) 496 0585,,,STMT00102,eStatement,,,,,,,,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/estatements/2024/05/STMT00102.pdf,34-34-78,2024-05-27
32677360,Savings,BR001,London City,,"Monthly Savings account statement. Closing balance £22,591.60.",,22591.6,,,"60 Mitchell expressway, Martinberg, B5 8WU",thomasking@example.org,CUST00019,Sharon Price,0191 498 0065,,,STMT00103,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/10/STMT00103.pdf,58-10-59,2024-10-23
99118384,Savings,BR001,London City,,"Monthly Savings account statement. Closing balance £36,702.96.",,36702.96,,,"73 Samantha forges, Millerton, LS9 6LT",martyn46@example.org,CUST00024,Mr Ronald Singh,+44(0)115 4960476,,,STMT00104,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2024/11/STMT00104.pdf,54-18-41,2024-11-10
37672423,ISA,BR010,Sheffield,,"Monthly ISA account statement. Closing balance £29,424.21.",,29424.21,,,"5 Chelsea street, Jessicashire, SN4 9XJ",elliott68@example.com,CUST00007,Sylvia Bolton,0131 496 0785,,,STMT00105,eStatement,,,,,,,,william.foster@securebankplc.com,RM011,William Foster,s3://banking-docs-poc-qahftr/estatements/2024/09/STMT00105.pdf,78-43-84,2024-09-01
22602563,Business Current,BR003,Birmingham,,"Monthly Business Current account statement. Closing balance £39,805.10.",,39805.1,,,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,STMT00106,eStatement,,,,,,,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/estatements/2025/06/STMT00106.pdf,30-99-23,2025-06-13
62849877,Premier,BR008,Glasgow,,"Monthly Premier account statement. Closing balance £2,927.61.",,2927.61,,,"262 Davis trail, South Irene, PA0Y 4QQ",patriciabrown@example.org,CUST00052,Miss Catherine Shaw,(0113) 496 0142,,,STMT00107,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2024/10/STMT00107.pdf,85-44-51,2024-10-26
47379965,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £3,179.29.",,3179.29,,,"Studio 89, Harvey brook, Stevenshire, N8 9TX",judithnash@example.org,CUST00053,Scott Hussain,+441314960267,,,STMT00108,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00108.pdf,73-51-33,2024-06-10
47116719,Current,BR003,Birmingham,,"Monthly Current account statement. Closing balance £42,339.20.",,42339.2,,,"Flat 7, Tina brook, Samberg, W2 8EN",leslie82@example.com,CUST00060,Ricky Duffy,0113 4960453,,,STMT00109,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00109.pdf,29-29-82,2024-06-10
99118384,Savings,BR001,London City,,"Monthly Savings account statement. Closing balance £47,211.18.",,47211.18,,,"73 Samantha forges, Millerton, LS9 6LT",martyn46@example.org,CUST00024,Mr Ronald Singh,+44(0)115 4960476,,,STMT00110,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2025/08/STMT00110.pdf,54-18-41,2025-08-07
73375433,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £4,995.23.",,4995.23,,,"Studio 2, Leah loop, Johnsonport, G7T 2YS",brenda28@example.com,CUST00031,Kathryn Shah,+44(0)117 496 0843,,,STMT00111,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00111.pdf,94-34-61,2024-07-25
51462704,ISA,BR009,Liverpool,,"Monthly ISA account statement. Closing balance £14,610.26.",,14610.26,,,"912 Davis landing, Annetown, IM38 7QB",charlene31@example.net,CUST00010,Wayne Wood,(0131) 4960642,,,STMT00112,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00112.pdf,32-74-23,2024-07-20
54549480,ISA,BR008,Glasgow,,"Monthly ISA account statement. Closing balance £46,490.26.",,46490.26,,,"Flat 88, Adam mountains, Lake Clifford, E2E 5YP",littlewilliam@example.org,CUST00054,Jill Norton,01134960860,,,STMT00113,eStatement,,,,,,,,thomas.müller@securebankplc.com,RM007,Thomas Müller,s3://banking-docs-poc-qahftr/estatements/2024/12/STMT00113.pdf,34-20-40,2024-12-06
52553419,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £28,397.65.",,28397.65,,,"Flat 03, Sara lights, Paulinetown, PA3 9FT",jayne53@example.com,CUST00005,Maria Williams-Brown,(0191) 4960489,,,STMT00114,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00114.pdf,78-41-30,2024-06-27
60883561,Business Current,BR005,Leeds,,"Monthly Business Current account statement. Closing balance £31,548.89.",,31548.89,,,"03 Faulkner run, Lake Victorstad, HA9 2TL",hicksdawn@example.net,CUST00034,Brandon Middleton,(0131) 496 0052,,,STMT00115,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/03/STMT00115.pdf,89-50-94,2025-03-09
